Order Date,Region,Category,Sub-Category,Sales,Quantity,Profit,Customer Name,Order ID,Product ID,Discount,Place,Shipping Cost,Delivery Status
2024-02-04,East,Furniture,Chairs,772.9,5.0,-99.85,Sheryl Fields,a7b96527,27f6eaf1-6,0.1,Lisastad,15.47,Delivered
2024-06-06,Central,Office Supplies,Art,686.37,,75.28,Jessica Martin,6c7bd5bc,5c1b7a76-6,0.0,Huntershire,16.37,Delivered
2024-08-03,East,Technology,Phones,593.0,9.0,,Wendy Byrd,429451b1,81ae56b5-6,0.1,Connerchester,14.32,Delivered
2023-12-30,East,Furniture,Bookcases,62.92,7.0,7.19,Matthew Poole,5af0d196,d341be62-6,0.1,Michaelmouth,23.16,Cancelled
2024-02-27,West,Technology,Machines,776.81,9.0,-128.14,Ashley Martin,c9f7d3d4,500e40db-e,0.1,Lake Christopherborough,27.18,Delivered
2023-08-23,East,Furniture,Tables,409.03,5.0,72.64,Connor Cross,3add501e,22686933-5,0.0,Robertstad,25.7,Delivered
2022-12-02,Central,Office Supplies,Art,184.26,9.0,-25.73,Bruce Anderson,8c0b29bd,27ebeccd-a,0.3,Birdland,22.5,In Transit
2023-03-06,East,Office Supplies,Labels,961.91,6.0,270.92,Justin George,8b3f066f,96f34bef-e,0.2,East Thomas,41.63,Delivered
2024-03-20,West,Office Supplies,Binders,889.73,4.0,,Robert Guerrero,a153037e,4cee8a99-3,0.0,Fergusonstad,16.49,In Transit
2024-12-03,East,Office Supplies,Labels,89.48,1.0,25.43,Madeline Aguilar,9372dafc,1fbc3f85-e,0.2,Albertville,17.57,Delivered
2024-01-06,West,Furniture,Chairs,5.89,1.0,-0.86,Karen Roberts,a643acc5,e417f180-5,0.0,Lake Angelabury,26.85,Delivered
2023-07-06,West,Technology,Accessories,361.59,7.0,77.25,Jessica Murray,05b6c5c0,5cbb7de0-1,0.2,Walterburgh,12.35,Delivered
2024-12-21,Central,Technology,Copiers,,8.0,117.64,Ashley Wiggins,4e9ffc72,c986daec-2,0.1,Youngport,46.5,Delivered
2023-07-29,Central,Technology,Machines,526.1,6.0,83.75,William Miller,d72bfae0,fceeb9f9-1,0.0,Douglashaven,13.02,In Transit
2024-11-22,West,Technology,Accessories,807.62,4.0,226.88,Michael Russell,39f3ea0b,d99b3d72-c,0.0,North Caroline,5.49,In Transit
2023-11-30,South,Technology,Copiers,801.68,4.0,211.26,Peggy Hall,60313754,cb8da752-5,0.2,East Danielle,30.64,Delivered
2023-09-15,South,Technology,Copiers,608.53,2.0,-94.95,Natalie Barnes,078f89d9,70f24256-d,0.0,Becktown,9.54,Cancelled
2023-08-03,South,Technology,Phones,740.42,5.0,66.28,Michael Arias,94f489b6,ed7a13a0-1,0.0,New Carlos,36.18,Returned
2024-10-21,East,Office Supplies,Binders,544.22,4.0,-72.49,Charles Martin,7d444504,b9c2ffa0-c,0.1,North Tonyatown,42.8,Delivered
2023-05-11,West,Technology,Phones,944.34,2.0,201.24,Kimberly Jimenez MD,572bb5b3,4debfecd-4,0.0,Boltonmouth,43.39,Delivered
2023-10-15,East,Office Supplies,Binders,43.08,,-6.54,Mr. Scott Smith DVM,bb445ed6,f416efb4-8,0.0,East Elizabeth,39.99,Cancelled
2025-06-05,East,Office Supplies,Binders,765.66,9.0,114.13,Maurice Anderson,355ff947,5841e314-0,0.3,South Tiffanyborough,16.44,Delivered
2025-04-01,West,Technology,Machines,470.43,,44.66,Robert Wong,6245d94f,b0d0cf52-b,0.0,Flowersview,40.99,Cancelled
2022-11-07,West,Office Supplies,Binders,996.93,3.0,88.23,Jose Khan,1a6c7aef,f459d03d-6,0.0,East Dominiqueview,47.59,Delivered
2024-02-18,East,Furniture,Bookcases,872.18,8.0,180.12,Jacob Gilmore,fb8ce565,a7385dfa-7,0.0,Lopezmouth,9.5,In Transit
2025-06-18,South,Furniture,Bookcases,38.86,2.0,,James Holloway,b8e726ed,a24f1b43-8,0.0,East Robintown,37.34,Delivered
2023-07-24,West,Office Supplies,Art,517.29,5.0,79.05,Michelle Reyes,68d62ee0,85214442-3,0.0,West Dawn,7.61,Delivered
2024-07-11,East,Office Supplies,Art,471.45,,127.32,Caleb Clark,9a1571c9,d83c0ce9-6,0.0,Jenniferfurt,21.95,In Transit
2024-09-21,Central,Office Supplies,Art,662.41,,48.49,Daniel Griffith,03c65658,c20848ab-9,0.2,Antonioton,43.45,In Transit
2024-02-29,East,Office Supplies,Binders,973.3,6.0,245.5,Gina Buckley,787f1204,9d09d3c7-d,0.1,Port Gerald,27.95,Returned
2023-09-14,East,Office Supplies,Binders,409.75,2.0,13.63,Dominic Bennett,34790b9d,da261cd5-b,0.2,East Gregoryhaven,42.24,Delivered
2023-04-28,East,Furniture,Chairs,,5.0,44.59,Joseph Brown,0127b32f,134645dd-4,0.3,Michaelstad,21.48,Cancelled
2022-09-06,South,Technology,Phones,254.02,9.0,,Jessica Martin,e3df1535,3609d91a-1,0.1,Thomastown,46.44,Cancelled
2023-11-07,West,Furniture,Furnishings,675.73,10.0,102.04,Cassidy Perkins,349bb88a,1a68732a-c,0.1,New Alextown,44.02,In Transit
2022-11-20,South,Office Supplies,Labels,,4.0,236.27,Alexander Allen,38fe3900,38b613ad-1,0.0,Hollowayview,6.5,Delivered
2025-06-26,West,Technology,Copiers,14.93,8.0,-1.01,Gregory Moore,4c07a6b6,d4919531-3,0.0,Churchborough,,Delivered
2024-01-19,East,Technology,Phones,268.27,3.0,-5.41,Joseph Newton,778b133a,1a1b4b9a-4,0.1,Alvarezstad,29.31,
2023-11-17,West,Office Supplies,Labels,288.99,5.0,50.96,Katelyn Lopez,dd9cff18,204f0ec8-0,0.1,Donnaport,9.92,Delivered
2025-05-08,East,Office Supplies,Binders,728.72,10.0,,Heather Stewart,8d3dd75e,1fbec4bb-4,0.0,East Valeriemouth,45.82,In Transit
2022-11-20,South,Furniture,Tables,17.66,1.0,-0.51,Jeremy Herring,4dc66cfe,9d197282-c,0.2,New Larry,8.55,In Transit
2023-03-07,West,Furniture,Furnishings,374.99,3.0,79.24,Paul Neal,bed43e70,ba08f294-9,,Hunterbury,13.37,Cancelled
2024-01-19,East,Office Supplies,Binders,300.14,10.0,-25.15,Michael Richards,e62a9d92,64c76e96-6,0.0,Alexisshire,18.85,Delivered
2023-02-11,South,Office Supplies,Art,426.73,5.0,4.07,Sarah Fernandez,104ab8e8,5bf4b8e8-2,0.0,North Michaelfort,46.38,Delivered
2025-03-19,East,Technology,Copiers,496.33,9.0,-84.36,Tyler Kennedy,2bf8b23e,00cce1f6-a,0.1,Jessicatown,36.91,Delivered
2024-12-04,East,Furniture,Furnishings,529.97,7.0,132.45,Barbara Williams,6b3836ca,f1ef8901-b,0.2,Gabrielport,12.49,Delivered
2023-10-27,West,Office Supplies,Binders,755.18,4.0,38.22,Michelle Doyle,3c30c3e1,35347b70-6,0.0,Lake Richardmouth,27.58,Delivered
2023-02-23,West,Furniture,Furnishings,210.58,4.0,28.02,Chelsea Gibson,251dc8fb,f416e105-a,0.3,East Jordanbury,15.76,In Transit
2023-09-11,East,Office Supplies,Paper,174.52,1.0,-31.84,Steven Lambert,6ea5870d,166b3643-6,0.0,Lake Eric,19.9,Delivered
2023-10-05,South,Furniture,Furnishings,123.97,,21.08,Jessica Perez,a48966ac,eb61af31-1,0.1,North Jeremyberg,48.82,Delivered
2022-12-24,West,Office Supplies,Paper,943.43,1.0,280.93,James Graham,1b58dd2c,1d920374-d,0.2,Kempville,,Delivered
2023-01-28,South,Technology,Phones,561.8,7.0,-47.62,Benjamin Keller,2bde02f3,4cb85655-8,0.2,Garrettchester,7.17,Delivered
2022-10-10,South,Furniture,Tables,794.75,5.0,-106.76,Daniel Miller,60266273,4904e68f-4,0.0,South Tiffanyshire,47.63,In Transit
2022-09-01,West,Office Supplies,Paper,191.66,6.0,45.48,Ronald Gallagher,97d4df4d,83faf805-8,0.0,Donnamouth,41.59,In Transit
2024-01-14,West,Office Supplies,Art,214.84,2.0,45.98,Candace Jones,50068b29,46056a47-d,0.3,Rodriguezshire,23.82,Cancelled
2022-09-18,East,Office Supplies,Art,190.15,7.0,9.32,Sara Thompson,057a37ab,91afce76-b,0.2,Cookborough,19.14,
2022-10-29,East,Technology,Copiers,59.92,6.0,-9.56,Benjamin Lopez,ff4e2494,6da5972b-d,0.0,Marvinshire,27.58,Delivered
2025-03-12,Central,Furniture,Furnishings,317.69,4.0,50.02,Jacqueline Frank,1b2c5d7c,87e67f0f-5,0.0,Denisetown,47.29,Cancelled
2023-09-23,Central,Technology,Accessories,62.83,7.0,0.8,Thomas Jones,e739a515,a53d167b-4,0.1,West Jessicaland,34.37,Delivered
2022-08-05,Central,Technology,Copiers,157.59,10.0,37.58,Kristi Stone,d64f793d,223b558e-4,0.1,Acevedohaven,23.84,Cancelled
2023-02-13,West,Technology,Copiers,126.64,8.0,12.08,Jeanette Wilkerson,d54ae597,d75eb4ff-d,0.0,Port Matthewfort,35.06,In Transit
2022-11-01,South,Furniture,Chairs,379.99,,13.3,Lauren Porter,2fad5ae0,df49e73c-a,0.2,West Joseph,40.76,Delivered
2024-05-05,East,Furniture,Furnishings,68.37,3.0,2.15,Jennifer Krueger,8bba91d5,2b854cb7-7,0.0,Sandraborough,13.43,Delivered
2023-11-16,South,Office Supplies,Art,153.1,1.0,-17.39,Candace Wright,9fa78ed0,402fed22-a,0.3,Angelamouth,48.9,Delivered
2023-03-10,East,Furniture,Furnishings,716.06,2.0,-13.86,Jeff Holder,228a8d18,fbab7894-5,0.0,Lake Daniel,5.65,Delivered
2022-09-19,South,Office Supplies,Art,645.93,10.0,-99.7,Marco Williams,df75c060,129b6472-d,0.3,Josephbury,,Delivered
2024-03-25,Central,Furniture,Furnishings,,1.0,93.23,Tyler Green,94568705,dc4c9095-1,0.3,East Whitney,24.78,Delivered
2022-11-15,West,Office Supplies,Art,963.39,4.0,154.31,Kent Andersen,2bdc73e4,ccd285d9-3,0.1,Duffymouth,42.13,Delivered
2023-10-01,West,Furniture,Bookcases,236.36,9.0,-32.24,Vanessa Hill,50e9d60e,21eacefd-5,0.0,Christophermouth,33.99,In Transit
2025-06-29,Central,Technology,Copiers,601.31,7.0,124.46,Bernard Bradley,1702461f,7f588af9-f,0.1,New Patriciaview,44.56,Delivered
2023-07-14,East,Furniture,Bookcases,375.66,2.0,-60.8,Robert Santos,0e29e7b3,9ec73071-4,0.1,North Nancyfort,28.67,Delivered
2024-09-10,Central,Furniture,Chairs,766.27,10.0,102.64,Deborah Brown DDS,6d1a676e,9c76fd0b-1,0.3,Dennisburgh,6.66,Delivered
2025-05-18,West,Office Supplies,Paper,18.73,7.0,-1.4,Diane Henson,5fd0fb90,a66f0574-c,0.0,North Jennifer,14.78,In Transit
2022-10-14,South,Office Supplies,Labels,516.15,1.0,50.75,Michael Rodriguez,3933b584,814baf86-7,0.3,Brownmouth,30.67,In Transit
2024-06-03,South,Technology,Copiers,808.42,7.0,,Timothy Lee,68da1069,c5b228f9-d,,West Reginaldland,49.69,Delivered
2024-02-04,South,Furniture,Chairs,847.97,4.0,192.34,Roger Bautista,c0ac16f5,47c4d39c-b,0.0,Hillbury,44.88,Cancelled
2023-09-20,East,Furniture,Bookcases,804.5,7.0,8.02,Evelyn Hull DDS,25632a32,41ce7b19-5,0.0,Stewartfort,21.52,Delivered
2024-07-16,Central,Furniture,Bookcases,,1.0,,John Johnson,af93fac4,e8fa4d04-2,0.2,New Sandra,13.85,Delivered
2024-08-04,West,Office Supplies,Paper,868.37,10.0,,David Bell,351a4cf1,7e771b02-c,0.0,South Monica,26.48,Delivered
2022-08-21,East,Office Supplies,Paper,473.65,5.0,-89.6,Brian Oconnell,2c00290a,8749edd1-6,0.3,New Amy,37.11,Delivered
2022-12-12,East,Technology,Copiers,559.85,9.0,14.92,Chase Nguyen,4d80b025,0b5ef9a5-e,0.2,Munozstad,18.11,Delivered
2023-04-11,West,Furniture,Chairs,678.72,7.0,-60.04,Diane Cameron,d1f97adc,317e04fb-f,0.0,North Brittany,40.04,Delivered
2023-02-21,West,Technology,Copiers,947.23,10.0,97.47,Dawn Reyes,d2a25422,187cc8f8-3,0.0,Margaretborough,18.36,Delivered
2023-04-04,Central,Furniture,Furnishings,505.47,7.0,-58.24,Teresa Jenkins,0445c39d,4f78bab7-e,0.0,Dorothyview,20.69,In Transit
2024-08-12,South,Furniture,Tables,179.22,2.0,36.09,Alexandra Owens,54dcdb23,eb344bc5-5,0.2,Myersport,19.06,Delivered
2022-12-08,South,Office Supplies,Paper,85.82,8.0,21.82,Amy Simmons,dfdaa215,16715f83-5,0.3,Mcdonaldberg,20.41,Cancelled
2024-12-09,Central,Technology,Copiers,99.91,10.0,,Megan Meadows,f1faae70,01f29d9f-7,0.0,North Sabrina,,Delivered
2025-05-31,West,Office Supplies,Binders,263.22,2.0,-3.41,Steve Foster,7d82a1eb,e054a042-0,0.0,West Seanmouth,11.4,Delivered
2024-04-17,East,Office Supplies,Paper,515.59,7.0,50.89,Kirk Rhodes,13e4373d,f2a19eb0-b,0.0,Monicashire,37.74,In Transit
2023-06-01,South,Furniture,Furnishings,,3.0,12.43,Doris Rollins,aabe90a2,c29b1b37-a,0.3,Jackiemouth,49.49,Delivered
2023-08-03,West,Furniture,Bookcases,699.14,4.0,115.76,Julie Flores,866b5f37,8144db72-b,0.2,Lake Jameshaven,24.6,Delivered
2024-12-02,East,Office Supplies,Art,276.48,9.0,74.56,Eric Smith,75e20e89,64fe76a2-2,0.2,West Hunterhaven,45.66,Delivered
2025-02-19,West,Furniture,Tables,875.15,3.0,108.76,Kim Martin,6498e02f,153a30bc-a,0.0,Oliviamouth,17.36,Delivered
2025-06-24,East,Furniture,Tables,550.59,2.0,52.73,William Hardy,2d46601f,3839c6c9-d,0.3,East Justin,13.85,In Transit
2024-09-11,East,Office Supplies,Paper,710.47,1.0,177.22,Laura Palmer,ceb2abea,2e0c5010-f,0.1,Anthonybury,31.24,In Transit
2025-01-23,South,Office Supplies,Art,645.29,1.0,-87.09,Jill Moore,741742be,c4e9ad93-c,0.1,Nelsonhaven,48.95,Delivered
2022-10-25,Central,Office Supplies,Labels,748.29,2.0,-148.86,John Gray,88e9b54e,14f1e9da-2,0.0,West Thomas,43.89,Delivered
2024-04-19,East,Furniture,Furnishings,622.69,4.0,-104.54,Katherine Mann,dc1dd473,a8027900-e,0.0,Kevinfort,10.62,In Transit
2023-06-21,East,Technology,Machines,100.68,4.0,24.88,Paul Ballard,745c728d,bd067f48-f,0.1,Sarahberg,12.65,In Transit
2022-10-09,West,Furniture,Furnishings,599.47,5.0,64.15,Pam Hudson,31973233,8b739407-c,0.0,,40.74,In Transit
2022-11-01,South,Office Supplies,Binders,841.31,6.0,60.97,Wanda Stevenson,8118fa6c,7c0f30cf-5,0.1,Jonathanmouth,9.56,Delivered
2024-07-24,East,Office Supplies,Labels,586.94,10.0,-40.51,Samantha Gilbert,9f35ae20,a9f2e722-5,0.0,Christophertown,28.75,In Transit
2024-02-07,West,Furniture,Chairs,603.6,8.0,-62.49,Maria Hoover,74b44200,557bbb3b-0,0.0,East Jason,15.75,Delivered
2024-10-03,East,Technology,Phones,484.25,9.0,-46.76,Kevin Welch,484cad8f,09b9e8ae-f,0.0,Cantrellstad,12.88,
2024-10-19,South,Technology,Machines,485.22,1.0,-24.44,David White,64fbcf7d,40211924-f,0.0,West Stevenmouth,10.77,In Transit
2024-11-11,Central,Technology,Phones,396.68,1.0,,Bradley Ochoa,e15eae80,0ba4e496-d,0.1,Lake Amanda,23.02,Delivered
2025-03-07,South,Office Supplies,Labels,718.32,9.0,,Jennifer Santos,a5061078,bb4bda77-2,0.0,Jamesmouth,30.76,In Transit
2023-08-02,Central,Furniture,Tables,789.32,10.0,135.38,Deborah Wright,1cda3870,d865bde2-0,0.1,East Aliciatown,31.49,In Transit
2024-02-01,South,Technology,Phones,892.07,5.0,99.98,Vanessa Morton,c5977fb0,6bd55cfc-e,0.0,West Willieshire,35.43,Delivered
2022-10-20,South,Office Supplies,Art,801.19,1.0,108.38,Adam Sims,aa997300,32d3b79d-1,0.0,Lake Maryfurt,9.3,In Transit
2023-06-25,Central,Technology,Copiers,713.0,4.0,-77.53,Keith Glover,ead5661f,536d28c1-3,0.3,Phillipmouth,29.78,Delivered
2024-09-15,Central,Furniture,Chairs,973.69,1.0,-123.43,Anna Bennett,177bed5c,54ee54b4-b,0.0,Maxwellborough,15.29,Delivered
2023-11-22,Central,Technology,Phones,,6.0,104.07,Emily Moore,0fa352b9,197517ff-1,0.1,South Amy,13.4,Delivered
2025-03-18,South,Furniture,Bookcases,822.9,1.0,135.2,Dr. Cynthia Newman,0087bbee,5b57d957-1,0.0,Yufort,16.39,In Transit
2022-10-27,West,Furniture,Chairs,493.34,5.0,-32.84,George Taylor,54ccc92d,72f57147-e,0.0,East Laurieland,26.3,In Transit
2025-01-23,Central,Technology,Phones,602.23,6.0,109.96,Michael Olson,8abed843,c57dabe1-1,0.2,New Eric,31.1,Returned
2024-03-09,Central,Office Supplies,Binders,278.0,10.0,56.82,Kimberly Rogers,02e635d4,bebc6b3a-2,0.0,Andersonbury,46.1,In Transit
2023-10-26,Central,Technology,Machines,714.82,2.0,100.1,Ronald Johnson,1ef3937f,dd0b3bdb-6,0.0,Jeffreychester,9.93,Delivered
2023-08-23,Central,Technology,Accessories,873.11,1.0,9.07,Kelly Smith,b0221f58,1fdcb889-a,0.0,Kaylamouth,33.87,Cancelled
2023-10-18,Central,Office Supplies,Labels,658.67,6.0,51.14,Chad Lee PhD,7c989a17,d5176c91-f,0.0,Kristiside,15.99,Cancelled
2022-10-16,Central,Technology,Phones,557.35,3.0,-87.7,Tara Mathis,95ea24b9,74aaa492-6,0.0,Fryechester,16.43,Cancelled
2023-01-24,East,Office Supplies,Labels,753.79,2.0,20.03,Jon Ross,f18c1b8b,98711ed2-b,0.2,Michaelhaven,33.67,Delivered
2024-10-26,Central,Technology,Accessories,597.46,5.0,39.33,Michael Guerrero,574225ec,022e46c0-7,0.0,West Savannah,16.92,Delivered
2024-08-06,South,Furniture,Furnishings,481.25,6.0,77.44,Joshua Perkins,e6c82447,a283f97a-2,0.0,South Ricky,7.54,Delivered
2023-02-10,East,Technology,Phones,360.53,3.0,-8.25,Megan Mueller,2eeac555,07fc43c4-0,0.0,Lake Austinberg,11.81,Cancelled
2023-03-15,East,Technology,Phones,334.8,5.0,45.84,Andrew Foster,aa02dc69,b09d6159-d,0.1,Collierchester,45.0,In Transit
2022-09-13,West,Furniture,Furnishings,290.73,10.0,-30.71,Lisa Lee,deae529e,475d1e2a-4,0.3,Port Rebecca,11.18,In Transit
2025-04-17,East,Technology,Phones,586.67,5.0,-74.51,Heather Gibson,ac39214b,37055db9-5,0.0,Elizabethton,46.49,Delivered
2024-11-06,East,Office Supplies,Labels,61.58,,-2.01,Pamela Garcia,109e0ace,f8a8f6e5-0,0.0,New Elizabeth,40.3,Delivered
2022-10-19,Central,Furniture,Chairs,178.06,6.0,13.59,Christina Moreno,b2cc2cbb,49319bf0-7,0.2,Tiffanyport,40.26,Delivered
2022-10-06,Central,Office Supplies,Paper,393.04,6.0,9.31,Chelsea Noble,26794ee0,e2c1f634-2,,Jameshaven,45.68,Delivered
2024-01-08,Central,Technology,Machines,202.23,3.0,-34.9,Abigail Bowen,387bb336,14bf1c12-7,0.0,Smallfort,22.1,Delivered
2024-04-19,East,Furniture,Tables,938.5,2.0,163.39,Patrick Ortiz,0ca2cc6c,cde24fda-4,0.2,South Dustin,12.94,Delivered
2023-09-20,Central,Office Supplies,Art,59.31,3.0,2.59,Sean Smith,b2d141c0,2cb319eb-d,0.2,North Laurahaven,39.58,In Transit
2025-03-27,South,Office Supplies,Binders,664.76,2.0,78.17,Bobby Sanchez,73715482,1bddc39e-2,0.2,New Debra,41.91,Delivered
2022-09-03,South,Office Supplies,Labels,145.71,5.0,13.03,Andrea Martin,433c5afa,73178b8c-9,0.2,Lake Marymouth,10.61,In Transit
2024-01-14,Central,Technology,Machines,628.74,4.0,-12.06,Diana Cruz,dcf10d25,9373b813-7,0.0,North Jesus,31.38,Delivered
2024-05-12,South,Furniture,Tables,369.27,9.0,-9.59,Chelsea Esparza,2c412a7c,6a545dfa-6,0.0,East Desiree,5.94,In Transit
2023-06-04,West,Technology,Machines,659.14,2.0,117.52,Michael Roman,0071e9e2,62bbd442-d,0.0,West Leon,5.14,Cancelled
2023-08-05,South,Office Supplies,Paper,56.93,7.0,-8.77,Lisa Ramirez,57480a11,49cad35a-5,0.3,Carlabury,14.32,Returned
2024-10-11,East,Technology,Copiers,,2.0,101.7,Bradley Avery,637a54ed,2d6a2689-1,0.3,Lake Amanda,46.18,Cancelled
2025-01-30,South,Office Supplies,Art,551.86,6.0,45.53,Chad Bates,95c61461,df6c0208-a,0.2,Lake Samuelfurt,38.71,In Transit
2022-10-12,West,Office Supplies,Art,651.74,2.0,-116.9,Brittany Roberts,f2d6e0fe,6f6dce0a-0,0.2,Georgemouth,27.14,Cancelled
2023-08-04,East,Office Supplies,Art,617.36,8.0,120.29,Erika Stevens,e2163aed,a06d7c37-c,0.0,Dominguezstad,40.77,In Transit
2022-09-24,South,Furniture,Bookcases,550.12,1.0,-62.42,Robert Carter,661b274e,33eec043-f,0.3,Andreahaven,18.16,In Transit
2024-06-26,South,Furniture,Tables,638.54,8.0,,Joseph Taylor,f0ec2251,47721a1a-8,0.3,Port Brandy,28.58,In Transit
2022-07-30,South,Office Supplies,Labels,878.35,7.0,243.35,Charles Evans,87df8546,b0a3e357-7,0.2,Port Patricia,5.65,Delivered
2024-06-08,West,Technology,Machines,80.38,6.0,4.36,Nicholas Gardner,9968ff8f,2ba601e9-3,0.1,Port Jessica,21.15,In Transit
2023-10-29,East,Furniture,Tables,752.45,2.0,-140.78,Jessica Saunders,b77c3f6d,7443b84f-4,0.2,South Molly,28.01,Delivered
2024-10-04,West,Furniture,Bookcases,952.76,10.0,129.14,Melissa Moore,f3246bab,0e88e9f2-b,0.0,Beckerville,34.54,In Transit
2022-12-13,South,Furniture,Bookcases,664.45,6.0,133.33,Madeline Green,2af20f4a,4ac8a609-0,0.0,New Helenside,12.28,Delivered
2023-04-27,South,Technology,Accessories,279.47,9.0,37.57,Christopher Lindsey,6162331a,e17f772f-1,0.0,North Daniel,25.28,In Transit
2023-02-26,Central,Office Supplies,Paper,125.52,6.0,30.99,Angelica Velazquez,7e43eabd,df08b0cc-a,0.2,West Pamela,32.34,Delivered
2024-07-07,Central,Furniture,Tables,214.11,8.0,31.12,Kelly Stark,d64b88a8,6cca25b7-1,0.0,Simonberg,49.58,Delivered
2024-09-26,East,Furniture,Bookcases,360.51,5.0,71.35,Lauren Hamilton,26fb8f6a,f8bb1627-c,0.1,Gaytown,27.31,Cancelled
2023-11-25,Central,Technology,Accessories,339.86,9.0,39.97,Daniel Owens,6e7f31ed,2a51c688-d,0.0,Williamsview,20.56,In Transit
2023-10-17,West,Office Supplies,Binders,475.54,,9.45,Derek Lee,abd332a7,95aa2b2e-e,0.0,Danaside,7.3,Delivered
2023-08-25,East,Furniture,Furnishings,928.29,2.0,65.95,Kimberly Morgan,d6d033aa,0cda97bc-7,0.1,West Barbara,47.84,Delivered
2025-05-19,East,Technology,Machines,760.84,3.0,204.61,Kayla Williams,07967833,f0676f79-0,0.0,Johnmouth,48.57,Delivered
2024-05-28,Central,Technology,Accessories,257.47,3.0,-41.66,Greg Santos,6883db9b,c911e0c2-6,0.0,Perezbury,22.6,Delivered
2025-06-14,South,Office Supplies,Paper,822.42,1.0,171.06,Bryan Reyes,4dad83ef,3d69c4b3-5,0.0,New Adammouth,11.23,In Transit
2024-11-05,East,Office Supplies,Labels,939.75,3.0,254.91,Lee Johnston,38c48039,b301792d-d,0.1,Moralesstad,36.07,In Transit
2022-10-12,East,Office Supplies,Binders,,7.0,-97.22,Rebecca Flores,283c40ef,bd5dc7e7-5,0.2,South Teresaville,28.35,Delivered
2023-02-26,West,Furniture,Tables,696.5,4.0,-24.51,Roger Miller,b677ac2a,7534173e-c,0.0,New Michael,13.3,Delivered
2023-12-12,West,Office Supplies,Art,144.68,4.0,22.92,Kylie Dawson,43df9cc0,afe6af17-e,0.1,Parkerfort,34.74,Delivered
2025-05-31,South,Office Supplies,Art,934.29,5.0,-97.89,Alejandro Greene,2f8bc66c,c65b479b-1,0.0,Meganland,44.68,Cancelled
2022-11-21,East,Technology,Machines,458.93,6.0,79.22,Charles Fisher,e4b3c8cd,e28556f1-4,0.3,Jesusfurt,14.51,Delivered
2023-04-29,South,Technology,Machines,23.93,7.0,-0.4,James Martinez,3aa10b90,b3200ab6-d,0.0,Port Josephtown,34.22,Delivered
2022-10-26,Central,Furniture,Furnishings,414.63,2.0,124.28,Monique Miller,f392b051,687c3af3-3,0.3,Calderonview,47.82,Delivered
2024-09-22,Central,Office Supplies,Art,396.85,5.0,-30.25,Lisa Dixon,85495ea0,4953b47b-c,0.0,Annafurt,17.29,Delivered
2024-07-03,Central,Office Supplies,Binders,886.23,10.0,59.6,Leslie Aguirre,3b086582,aa32b9f5-2,0.2,Sanchezfurt,13.15,Delivered
2022-08-04,East,Office Supplies,Paper,148.33,10.0,-3.3,Susan Burke,cb6d37fd,c34074cd-c,0.0,North Cassandrafurt,34.27,Cancelled
2024-11-23,South,Furniture,Tables,15.85,7.0,3.39,Tony Moreno,48b0837e,f546eff9-d,0.2,Kathrynborough,24.94,Delivered
2024-03-21,West,Furniture,Bookcases,387.54,2.0,-48.53,Alexander Rogers,efc688aa,6788a56e-c,0.0,New Brian,11.55,In Transit
2023-07-25,West,Technology,Accessories,464.71,9.0,44.5,Paul Foster,01621627,df29a9df-5,,Charlesmouth,19.05,Delivered
2023-04-16,South,Office Supplies,Paper,871.83,9.0,-134.27,Christopher Daugherty,705d385c,6efdabeb-b,0.0,Port Marytown,24.05,Delivered
2023-03-09,West,Furniture,Tables,263.28,7.0,68.61,Jennifer Lewis,526c8f7b,2d06d44a-4,0.0,New Thomas,41.78,In Transit
2024-06-30,West,Office Supplies,Paper,550.26,8.0,38.21,Julie Manning,828f4315,a80596c6-c,0.0,Rachelville,39.85,In Transit
2024-05-01,West,Furniture,Bookcases,480.6,9.0,79.56,Leslie Berry,42fae2ee,9a7f4e74-6,0.0,Mosesborough,28.29,Delivered
2024-08-29,South,Furniture,Bookcases,802.77,2.0,223.95,Joseph Holt,1e0abb5e,5a948ce2-4,0.2,Johnmouth,12.32,
2023-02-03,South,Office Supplies,Binders,796.97,1.0,-47.97,Keith Neal,8c35b009,1b18a0e7-8,0.2,Port Christopherland,5.7,Delivered
2024-05-09,South,Office Supplies,Binders,710.64,5.0,156.24,Paul Hobbs,e444e669,940c832a-8,0.2,West Brian,30.18,Delivered
2022-11-07,South,Technology,Copiers,368.63,2.0,-46.38,Angela Walker,8d178ef4,f30e7d9c-8,0.0,East Amyview,16.24,Delivered
2024-12-28,South,Furniture,Chairs,,7.0,59.21,Jacob Taylor,b1b41961,73f2d51b-b,0.0,Lake Kellyville,41.18,In Transit
2022-10-22,West,Office Supplies,Labels,604.39,9.0,169.37,William Young,1da268fd,46c7caa6-8,0.2,Lindaport,23.48,Delivered
2024-07-09,Central,Furniture,Tables,192.48,6.0,33.13,David Guzman,aa3fa71d,4ca7e14a-4,0.0,South Linda,36.13,Delivered
2024-05-23,Central,Furniture,Tables,494.3,5.0,69.26,Maria Wright,3cb33c2e,113b0fa9-0,0.0,Lake David,25.39,Delivered
